itemCrit,subject,itemID,uttrID,critWindow,origSubsPosition,context,stimulus,response,condition,speakerInitProduction,compResponse,speakerFinalProduction,target,compCorrected,edit_distance_comp,ipa_distance_comp,semantic_distance_comp,freq_speakerInitProduction,len_speakerInitProduction,freq_target,len_target,sur_speakerInitProduction,sur_target
'228.5',80d1d427374e436bf69bd56b14d29567,228,44937,5,9.0,B: Right <br> A: And they call you up ,A: And they actually happen to be people who are in your class or something like that,A: And they actually happen to be people who are in your class or something like that,error,to,to,to,to,False,0,0,-1.1920928955078125e-07,6.0632,2,6.0632,2,-0.23834228515625,-0.23834228515625
'228.5',a5a831fa4f275af7dcc285a29dcdfa6d,228,44937,5,9.0,B: Right <br> A: And they call you up ,A: And they actually happen to be people who are in your class or something like that,A: And they actually happen to be people who are in your class or something like that,error,to,to,to,to,False,0,0,-1.1920928955078125e-07,6.0632,2,6.0632,2,-0.23834228515625,-0.23834228515625
'228.5',e8a046cef8b6a8fec300cbb895970ad5,228,44937,5,9.0,B: Right <br> A: And they call you up ,A: And they actually happen to be people who are in your class or something like that,A: And they actually happen to be people who are in your class or something like that,error,to,to,to,to,False,0,0,-1.1920928955078125e-07,6.0632,2,6.0632,2,-0.23834228515625,-0.23834228515625
'228.5',f5e5cac068e74e12d5ee4694a09750d1,228,44937,5,9.0,B: Right <br> A: And they call you up ,A: And they actually happen to be people who are in your class or something like that,A: And they actually happen to be people who are in your class or something like that,error,to,to,to,to,False,0,0,-1.1920928955078125e-07,6.0632,2,6.0632,2,-0.23834228515625,-0.23834228515625
'228.9',05759434ebc23cf480916d459c0cb196,228,19615,9,9.0,B: Right <br> A: And they call you up ,A: And they actually happen to be people who are in your class or something like that,A: And they actually happen to be people who are in your class or something like that,error,are,are,graduated,graduated,False,7,10,0.9840524792671204,5.4243,3,2.5977,9,-1.788177490234375,-7.7632293701171875
'228.9',2e812ad840c5957b99b0f1006d6d4fd9,228,19615,9,9.0,B: Right <br> A: And they call you up ,A: And they actually happen to be people who are in your class or something like that,A: And they actually happen to be people who are in your class or something like that,error,are,are,graduated,graduated,False,7,10,0.9840524792671204,5.4243,3,2.5977,9,-1.788177490234375,-7.7632293701171875
'228.9',80d1d427374e436bf69bd56b14d29567,228,19615,9,9.0,B: Right <br> A: And they call you up ,A: And they actually happen to be people who are in your class or something like that,A: And they actually happen to be people who are in your class or something like that,error,are,are,graduated,graduated,False,7,10,0.9840524792671204,5.4243,3,2.5977,9,-1.788177490234375,-7.7632293701171875
'228.9',a5a831fa4f275af7dcc285a29dcdfa6d,228,19615,9,9.0,B: Right <br> A: And they call you up ,A: And they actually happen to be people who are in your class or something like that,A: And they actually happen to be people who are in your class or something like that,error,are,are,graduated,graduated,False,7,10,0.9840524792671204,5.4243,3,2.5977,9,-1.788177490234375,-7.7632293701171875
'228.9',e8a046cef8b6a8fec300cbb895970ad5,228,19615,9,9.0,B: Right <br> A: And they call you up ,A: And they actually happen to be people who are in your class or something like that,A: And they actually happen to be people who are in your class or something like that,error,are,are,graduated,graduated,False,7,10,0.9840524792671204,5.4243,3,2.5977,9,-1.788177490234375,-7.7632293701171875
'228.9',f5e5cac068e74e12d5ee4694a09750d1,228,19615,9,9.0,B: Right <br> A: And they call you up ,A: And they actually happen to be people who are in your class or something like that,A: And they actually happen to be people who are in your class or something like that,error,are,are,graduated,graduated,False,7,10,0.9840524792671204,5.4243,3,2.5977,9,-1.788177490234375,-7.7632293701171875
'229.11',14dcf650fcfbf9928c95c37cf8aa2af5,229,20412,11,2.0,A: People told me that it was sort of cumbersome to use <br> B: I can understand that very easily ,B: I've used a class on um R Base and also in Paradox,B: I've taken a class on um R Base and also in Paradox,error,in,in,in,in,False,0,0,0.0,5.6976,2,5.6976,2,-4.52276611328125,-4.52276611328125
'229.11',4d5cbc3cfa61dbc617081b6b0cc97753,229,20412,11,2.0,A: People told me that it was sort of cumbersome to use <br> B: I can understand that very easily ,B: I've used a class on um R Base and also in Paradox,B: I've used a class on um R Base and also in Paradox,error,in,in,in,in,False,0,0,0.0,5.6976,2,5.6976,2,-4.52276611328125,-4.52276611328125
'229.11',5bdb7cedf77aa10f17d10e02d2888c88,229,20412,11,2.0,A: People told me that it was sort of cumbersome to use <br> B: I can understand that very easily ,B: I've used a class on um R Base and also in Paradox,B: I've used a class on um R Base and also in Paradox,error,in,in,in,in,False,0,0,0.0,5.6976,2,5.6976,2,-4.52276611328125,-4.52276611328125
'229.11',93b54faa87d6ad3e8ed0c86b6930349b,229,20412,11,2.0,A: People told me that it was sort of cumbersome to use <br> B: I can understand that very easily ,B: I've used a class on um R Base and also in Paradox,B: I've used a class on um R Base and also in Paradox,error,in,in,in,in,False,0,0,0.0,5.6976,2,5.6976,2,-4.52276611328125,-4.52276611328125
'229.11',de15e85baf99cbfb8c612052b899dae4,229,20412,11,2.0,A: People told me that it was sort of cumbersome to use <br> B: I can understand that very easily ,B: I've used a class on um R Base and also in Paradox,B: I've taken a class on um R Base and also in Paradox,error,in,in,in,in,False,0,0,0.0,5.6976,2,5.6976,2,-4.52276611328125,-4.52276611328125
'229.12',14dcf650fcfbf9928c95c37cf8aa2af5,229,20412,12,2.0,A: People told me that it was sort of cumbersome to use <br> B: I can understand that very easily ,B: I've used a class on um R Base and also in Paradox,B: I've taken a class on um R Base and also in Paradox,error,Paradox,Paradox,Paradox,Paradox,False,0,0,1.0,0.0,7,0.0,7,-12.494049072265625,-12.494049072265625
'229.12',4d5cbc3cfa61dbc617081b6b0cc97753,229,20412,12,2.0,A: People told me that it was sort of cumbersome to use <br> B: I can understand that very easily ,B: I've used a class on um R Base and also in Paradox,B: I've used a class on um R Base and also in Paradox,error,Paradox,Paradox,Paradox,Paradox,False,0,0,1.0,0.0,7,0.0,7,-12.494049072265625,-12.494049072265625
'229.12',5bdb7cedf77aa10f17d10e02d2888c88,229,20412,12,2.0,A: People told me that it was sort of cumbersome to use <br> B: I can understand that very easily ,B: I've used a class on um R Base and also in Paradox,B: I've used a class on um R Base and also in Paradox,error,Paradox,Paradox,Paradox,Paradox,False,0,0,1.0,0.0,7,0.0,7,-12.494049072265625,-12.494049072265625
'229.12',93b54faa87d6ad3e8ed0c86b6930349b,229,20412,12,2.0,A: People told me that it was sort of cumbersome to use <br> B: I can understand that very easily ,B: I've used a class on um R Base and also in Paradox,B: I've used a class on um R Base and also in Paradox,error,Paradox,Paradox,Paradox,Paradox,False,0,0,1.0,0.0,7,0.0,7,-12.494049072265625,-12.494049072265625
'229.12',de15e85baf99cbfb8c612052b899dae4,229,20412,12,2.0,A: People told me that it was sort of cumbersome to use <br> B: I can understand that very easily ,B: I've used a class on um R Base and also in Paradox,B: I've taken a class on um R Base and also in Paradox,error,Paradox,Paradox,Paradox,Paradox,False,0,0,1.0,0.0,7,0.0,7,-12.494049072265625,-12.494049072265625
'229.2',14dcf650fcfbf9928c95c37cf8aa2af5,229,19615,2,2.0,A: People told me that it was sort of cumbersome to use <br> B: I can understand that very easily ,B: I've used a class on um R Base and also in Paradox,B: I've taken a class on um R Base and also in Paradox,error,used,taken,had,had,True,3,3,0.5673108100891113,4.2443,4,4.9318,3,-2.6338043212890625,-2.712615966796875
'229.2',4d5cbc3cfa61dbc617081b6b0cc97753,229,19615,2,2.0,A: People told me that it was sort of cumbersome to use <br> B: I can understand that very easily ,B: I've used a class on um R Base and also in Paradox,B: I've used a class on um R Base and also in Paradox,error,used,used,had,had,False,3,3,0.5673108100891113,4.2443,4,4.9318,3,-2.6338043212890625,-2.712615966796875
'229.2',5bdb7cedf77aa10f17d10e02d2888c88,229,19615,2,2.0,A: People told me that it was sort of cumbersome to use <br> B: I can understand that very easily ,B: I've used a class on um R Base and also in Paradox,B: I've used a class on um R Base and also in Paradox,error,used,used,had,had,False,3,3,0.5673108100891113,4.2443,4,4.9318,3,-2.6338043212890625,-2.712615966796875
'229.2',93b54faa87d6ad3e8ed0c86b6930349b,229,19615,2,2.0,A: People told me that it was sort of cumbersome to use <br> B: I can understand that very easily ,B: I've used a class on um R Base and also in Paradox,B: I've used a class on um R Base and also in Paradox,error,used,used,had,had,False,3,3,0.5673108100891113,4.2443,4,4.9318,3,-2.6338043212890625,-2.712615966796875
'229.2',de15e85baf99cbfb8c612052b899dae4,229,19615,2,2.0,A: People told me that it was sort of cumbersome to use <br> B: I can understand that very easily ,B: I've used a class on um R Base and also in Paradox,B: I've taken a class on um R Base and also in Paradox,error,used,taken,had,had,True,3,3,0.5673108100891113,4.2443,4,4.9318,3,-2.6338043212890625,-2.712615966796875
'229.6',14dcf650fcfbf9928c95c37cf8aa2af5,229,20412,6,2.0,A: People told me that it was sort of cumbersome to use <br> B: I can understand that very easily ,B: I've used a class on um R Base and also in Paradox,B: I've taken a class on um R Base and also in Paradox,error,um,um,um,um,False,0,0,1.1920928955078125e-07,4.0491,2,4.0491,2,-12.275955200195312,-12.275955200195312
'229.6',4d5cbc3cfa61dbc617081b6b0cc97753,229,20412,6,2.0,A: People told me that it was sort of cumbersome to use <br> B: I can understand that very easily ,B: I've used a class on um R Base and also in Paradox,B: I've used a class on um R Base and also in Paradox,error,um,um,um,um,False,0,0,1.1920928955078125e-07,4.0491,2,4.0491,2,-12.275955200195312,-12.275955200195312
'229.6',5bdb7cedf77aa10f17d10e02d2888c88,229,20412,6,2.0,A: People told me that it was sort of cumbersome to use <br> B: I can understand that very easily ,B: I've used a class on um R Base and also in Paradox,B: I've used a class on um R Base and also in Paradox,error,um,um,um,um,False,0,0,1.1920928955078125e-07,4.0491,2,4.0491,2,-12.275955200195312,-12.275955200195312
'229.6',93b54faa87d6ad3e8ed0c86b6930349b,229,20412,6,2.0,A: People told me that it was sort of cumbersome to use <br> B: I can understand that very easily ,B: I've used a class on um R Base and also in Paradox,B: I've used a class on um R Base and also in Paradox,error,um,um,um,um,False,0,0,1.1920928955078125e-07,4.0491,2,4.0491,2,-12.275955200195312,-12.275955200195312
'229.6',de15e85baf99cbfb8c612052b899dae4,229,20412,6,2.0,A: People told me that it was sort of cumbersome to use <br> B: I can understand that very easily ,B: I've used a class on um R Base and also in Paradox,B: I've taken a class on um R Base and also in Paradox,error,um,um,um,um,False,0,0,1.1920928955078125e-07,4.0491,2,4.0491,2,-12.275955200195312,-12.275955200195312
'23.1',0e1c5a5f15b27c07214e127a2aeb5c52,23,83465,1,4.0,B: Well they had to go in and do surgery <br> They put a pin in it,A: Oh so the aerobics would not be good,A: Oh so the aerobics would not be good,error,Oh,Oh,Oh,Oh,False,0,0,1.0,0.0,2,0.0,2,-3.482940673828125,-3.482940673828125
'23.1',2ea7950dbfebc2972df87cadc884398a,23,83465,1,4.0,B: Well they had to go in and do surgery <br> They put a pin in it,A: Oh so the aerobics would not be good,A: Oh so the aerobics would not be good,error,Oh,Oh,Oh,Oh,False,0,0,1.0,0.0,2,0.0,2,-3.482940673828125,-3.482940673828125
'23.1',b342321f7911b54db0c5fa56c893795d,23,83465,1,4.0,B: Well they had to go in and do surgery <br> They put a pin in it,A: Oh so the aerobics would not be good,A: Oh so the aerobics would not be good,error,Oh,Oh,Oh,Oh,False,0,0,1.0,0.0,2,0.0,2,-3.482940673828125,-3.482940673828125
'23.1',c56461116ff960f19440e72c42d6c1ef,23,83465,1,4.0,B: Well they had to go in and do surgery <br> They put a pin in it,A: Oh so the aerobics would not be good,A: Oh so the aerobics would not be good,error,Oh,Oh,Oh,Oh,False,0,0,1.0,0.0,2,0.0,2,-3.482940673828125,-3.482940673828125
'23.3',0e1c5a5f15b27c07214e127a2aeb5c52,23,83465,3,4.0,B: Well they had to go in and do surgery <br> They put a pin in it,A: Oh so the aerobics would not be good,A: Oh so the aerobics would not be good,error,the,the,the,the,False,0,0,0.0,6.1766,3,6.1766,3,-3.6255722045898438,-3.6255722045898438
'23.3',2ea7950dbfebc2972df87cadc884398a,23,83465,3,4.0,B: Well they had to go in and do surgery <br> They put a pin in it,A: Oh so the aerobics would not be good,A: Oh so the aerobics would not be good,error,the,the,the,the,False,0,0,0.0,6.1766,3,6.1766,3,-3.6255722045898438,-3.6255722045898438
'23.3',b342321f7911b54db0c5fa56c893795d,23,83465,3,4.0,B: Well they had to go in and do surgery <br> They put a pin in it,A: Oh so the aerobics would not be good,A: Oh so the aerobics would not be good,error,the,the,the,the,False,0,0,0.0,6.1766,3,6.1766,3,-3.6255722045898438,-3.6255722045898438
'23.3',c56461116ff960f19440e72c42d6c1ef,23,83465,3,4.0,B: Well they had to go in and do surgery <br> They put a pin in it,A: Oh so the aerobics would not be good,A: Oh so the aerobics would not be good,error,the,the,the,the,False,0,0,0.0,6.1766,3,6.1766,3,-3.6255722045898438,-3.6255722045898438
'23.4',0e1c5a5f15b27c07214e127a2aeb5c52,23,83465,4,4.0,B: Well they had to go in and do surgery <br> They put a pin in it,A: Oh so the aerobics would not be good,A: Oh so the aerobics would not be good,error,aerobics,aerobics,impact,impact,False,7,7,0.8884022235870361,1.9031,8,2.6821,6,-4.426138401031494,-9.05364990234375
'23.4',2ea7950dbfebc2972df87cadc884398a,23,83465,4,4.0,B: Well they had to go in and do surgery <br> They put a pin in it,A: Oh so the aerobics would not be good,A: Oh so the aerobics would not be good,error,aerobics,aerobics,impact,impact,False,7,7,0.8884022235870361,1.9031,8,2.6821,6,-4.426138401031494,-9.05364990234375
'23.4',b342321f7911b54db0c5fa56c893795d,23,83465,4,4.0,B: Well they had to go in and do surgery <br> They put a pin in it,A: Oh so the aerobics would not be good,A: Oh so the aerobics would not be good,error,aerobics,aerobics,impact,impact,False,7,7,0.8884022235870361,1.9031,8,2.6821,6,-4.426138401031494,-9.05364990234375
'23.4',c56461116ff960f19440e72c42d6c1ef,23,83465,4,4.0,B: Well they had to go in and do surgery <br> They put a pin in it,A: Oh so the aerobics would not be good,A: Oh so the aerobics would not be good,error,aerobics,aerobics,impact,impact,False,7,7,0.8884022235870361,1.9031,8,2.6821,6,-4.426138401031494,-9.05364990234375
'230.13',2ea7950dbfebc2972df87cadc884398a,230,36856,13,2.0,B: Right <br> The fact that they have competition with the Japanese and whatnot sometimes uh dwells on a fact that you know uh,B: I've had people who have had Toyotas for years that have had almost no repair work to do on them,B: I've had people who have had Toyotas for years that have had almost no repair work to do on them,error,almost,almost,almost,almost,False,0,0,5.960464477539063e-08,3.9938,6,3.9938,6,-7.339630126953125,-7.339630126953125
'230.13',96d67c77584bf0e104042927c8226ecb,230,36856,13,2.0,B: Right <br> The fact that they have competition with the Japanese and whatnot sometimes uh dwells on a fact that you know uh,B: I've had people who have had Toyotas for years that have had almost no repair work to do on them,B: I've known people who have had Toyotas for years that have had almost no repair work to do on them,error,almost,almost,almost,almost,False,0,0,5.960464477539063e-08,3.9938,6,3.9938,6,-7.339630126953125,-7.339630126953125
'230.13',b342321f7911b54db0c5fa56c893795d,230,36856,13,2.0,B: Right <br> The fact that they have competition with the Japanese and whatnot sometimes uh dwells on a fact that you know uh,B: I've had people who have had Toyotas for years that have had almost no repair work to do on them,B: I've had people who have had Toyotas for years that have had almost no repair work to do on them,error,almost,almost,almost,almost,False,0,0,5.960464477539063e-08,3.9938,6,3.9938,6,-7.339630126953125,-7.339630126953125
'230.13',c56461116ff960f19440e72c42d6c1ef,230,36856,13,2.0,B: Right <br> The fact that they have competition with the Japanese and whatnot sometimes uh dwells on a fact that you know uh,B: I've had people who have had Toyotas for years that have had almost no repair work to do on them,B: I've had people who have had Toyotas for years that have had almost no repair work be done on them,error,almost,almost,almost,almost,False,0,0,5.960464477539063e-08,3.9938,6,3.9938,6,-7.339630126953125,-7.339630126953125
'230.17',2ea7950dbfebc2972df87cadc884398a,230,36856,17,2.0,B: Right <br> The fact that they have competition with the Japanese and whatnot sometimes uh dwells on a fact that you know uh,B: I've had people who have had Toyotas for years that have had almost no repair work to do on them,B: I've had people who have had Toyotas for years that have had almost no repair work to do on them,error,to,to,to,to,False,0,0,-1.1920928955078125e-07,6.0632,2,6.0632,2,-4.4134368896484375,-4.4134368896484375
'230.17',96d67c77584bf0e104042927c8226ecb,230,36856,17,2.0,B: Right <br> The fact that they have competition with the Japanese and whatnot sometimes uh dwells on a fact that you know uh,B: I've had people who have had Toyotas for years that have had almost no repair work to do on them,B: I've known people who have had Toyotas for years that have had almost no repair work to do on them,error,to,to,to,to,False,0,0,-1.1920928955078125e-07,6.0632,2,6.0632,2,-4.4134368896484375,-4.4134368896484375
'230.17',b342321f7911b54db0c5fa56c893795d,230,36856,17,2.0,B: Right <br> The fact that they have competition with the Japanese and whatnot sometimes uh dwells on a fact that you know uh,B: I've had people who have had Toyotas for years that have had almost no repair work to do on them,B: I've had people who have had Toyotas for years that have had almost no repair work to do on them,error,to,to,to,to,False,0,0,-1.1920928955078125e-07,6.0632,2,6.0632,2,-4.4134368896484375,-4.4134368896484375
'230.17',c56461116ff960f19440e72c42d6c1ef,230,36856,17,2.0,B: Right <br> The fact that they have competition with the Japanese and whatnot sometimes uh dwells on a fact that you know uh,B: I've had people who have had Toyotas for years that have had almost no repair work to do on them,B: I've had people who have had Toyotas for years that have had almost no repair work be done on them,error,to,be,to,to,True,0,0,-1.1920928955078125e-07,6.0632,2,6.0632,2,-4.4134368896484375,-4.4134368896484375
'230.18',2ea7950dbfebc2972df87cadc884398a,230,36856,18,2.0,B: Right <br> The fact that they have competition with the Japanese and whatnot sometimes uh dwells on a fact that you know uh,B: I've had people who have had Toyotas for years that have had almost no repair work to do on them,B: I've had people who have had Toyotas for years that have had almost no repair work to do on them,error,do,do,do,do,False,0,0,0.0,5.4954,2,5.4954,2,-1.75994873046875,-1.75994873046875
'230.18',96d67c77584bf0e104042927c8226ecb,230,36856,18,2.0,B: Right <br> The fact that they have competition with the Japanese and whatnot sometimes uh dwells on a fact that you know uh,B: I've had people who have had Toyotas for years that have had almost no repair work to do on them,B: I've known people who have had Toyotas for years that have had almost no repair work to do on them,error,do,do,do,do,False,0,0,0.0,5.4954,2,5.4954,2,-1.75994873046875,-1.75994873046875
'230.18',b342321f7911b54db0c5fa56c893795d,230,36856,18,2.0,B: Right <br> The fact that they have competition with the Japanese and whatnot sometimes uh dwells on a fact that you know uh,B: I've had people who have had Toyotas for years that have had almost no repair work to do on them,B: I've had people who have had Toyotas for years that have had almost no repair work to do on them,error,do,do,do,do,False,0,0,0.0,5.4954,2,5.4954,2,-1.75994873046875,-1.75994873046875
'230.18',c56461116ff960f19440e72c42d6c1ef,230,36856,18,2.0,B: Right <br> The fact that they have competition with the Japanese and whatnot sometimes uh dwells on a fact that you know uh,B: I've had people who have had Toyotas for years that have had almost no repair work to do on them,B: I've had people who have had Toyotas for years that have had almost no repair work be done on them,error,do,done,do,do,True,0,0,0.0,5.4954,2,5.4954,2,-1.75994873046875,-1.75994873046875
'230.2',2ea7950dbfebc2972df87cadc884398a,230,19615,2,2.0,B: Right <br> The fact that they have competition with the Japanese and whatnot sometimes uh dwells on a fact that you know uh,B: I've had people who have had Toyotas for years that have had almost no repair work to do on them,B: I've had people who have had Toyotas for years that have had almost no repair work to do on them,error,had,had,known,known,False,5,4,0.6727287769317627,4.9318,3,3.7994,5,-3.203094482421875,-4.103057861328125
'230.2',96d67c77584bf0e104042927c8226ecb,230,19615,2,2.0,B: Right <br> The fact that they have competition with the Japanese and whatnot sometimes uh dwells on a fact that you know uh,B: I've had people who have had Toyotas for years that have had almost no repair work to do on them,B: I've known people who have had Toyotas for years that have had almost no repair work to do on them,error,had,known,known,known,True,5,4,0.6727287769317627,4.9318,3,3.7994,5,-3.203094482421875,-4.103057861328125
'230.2',b342321f7911b54db0c5fa56c893795d,230,19615,2,2.0,B: Right <br> The fact that they have competition with the Japanese and whatnot sometimes uh dwells on a fact that you know uh,B: I've had people who have had Toyotas for years that have had almost no repair work to do on them,B: I've had people who have had Toyotas for years that have had almost no repair work to do on them,error,had,had,known,known,False,5,4,0.6727287769317627,4.9318,3,3.7994,5,-3.203094482421875,-4.103057861328125
'230.2',c56461116ff960f19440e72c42d6c1ef,230,19615,2,2.0,B: Right <br> The fact that they have competition with the Japanese and whatnot sometimes uh dwells on a fact that you know uh,B: I've had people who have had Toyotas for years that have had almost no repair work to do on them,B: I've had people who have had Toyotas for years that have had almost no repair work be done on them,error,had,had,known,known,False,5,4,0.6727287769317627,4.9318,3,3.7994,5,-3.203094482421875,-4.103057861328125
'230.20',2ea7950dbfebc2972df87cadc884398a,230,36856,20,2.0,B: Right <br> The fact that they have competition with the Japanese and whatnot sometimes uh dwells on a fact that you know uh,B: I've had people who have had Toyotas for years that have had almost no repair work to do on them,B: I've had people who have had Toyotas for years that have had almost no repair work to do on them,error,them,them,them,them,False,0,0,5.960464477539063e-08,4.9577,4,4.9577,4,-0.96978759765625,-0.96978759765625
'230.20',96d67c77584bf0e104042927c8226ecb,230,36856,20,2.0,B: Right <br> The fact that they have competition with the Japanese and whatnot sometimes uh dwells on a fact that you know uh,B: I've had people who have had Toyotas for years that have had almost no repair work to do on them,B: I've known people who have had Toyotas for years that have had almost no repair work to do on them,error,them,them,them,them,False,0,0,5.960464477539063e-08,4.9577,4,4.9577,4,-0.96978759765625,-0.96978759765625
'230.20',b342321f7911b54db0c5fa56c893795d,230,36856,20,2.0,B: Right <br> The fact that they have competition with the Japanese and whatnot sometimes uh dwells on a fact that you know uh,B: I've had people who have had Toyotas for years that have had almost no repair work to do on them,B: I've had people who have had Toyotas for years that have had almost no repair work to do on them,error,them,them,them,them,False,0,0,5.960464477539063e-08,4.9577,4,4.9577,4,-0.96978759765625,-0.96978759765625
'230.20',c56461116ff960f19440e72c42d6c1ef,230,36856,20,2.0,B: Right <br> The fact that they have competition with the Japanese and whatnot sometimes uh dwells on a fact that you know uh,B: I've had people who have had Toyotas for years that have had almost no repair work to do on them,B: I've had people who have had Toyotas for years that have had almost no repair work be done on them,error,them,them,them,them,False,0,0,5.960464477539063e-08,4.9577,4,4.9577,4,-0.96978759765625,-0.96978759765625
'231.3',13fbcb7b366430e5cc9a1a79d67bdd7b,231,62894,3,3.0,A: Uh-huh <br> B: Now ,A: Have you cycled plastic also,A: Have you recycled plastic also,error,cycled,recycled,recycled,recycled,True,2,2,0.822825014591217,0.9542,6,1.6435,8,-5.528606414794922,-13.112083435058594
'231.3',72f86552c38d1c13c9b8dadb4ba8b37d,231,62894,3,3.0,A: Uh-huh <br> B: Now ,A: Have you cycled plastic also,A: Have you cycled plastic also,error,cycled,cycled,recycled,recycled,False,2,2,0.822825014591217,0.9542,6,1.6435,8,-5.528606414794922,-13.112083435058594
'231.3',912721dbe538fdf1c0d5350c4cee3144,231,62894,3,3.0,A: Uh-huh <br> B: Now ,A: Have you cycled plastic also,A: Have you recycled plastic also,error,cycled,recycled,recycled,recycled,True,2,2,0.822825014591217,0.9542,6,1.6435,8,-5.528606414794922,-13.112083435058594
'231.3',bcbdb8c38fd16784e12123ef7ecc0efd,231,62894,3,3.0,A: Uh-huh <br> B: Now ,A: Have you cycled plastic also,A: Have you recycled plastic also,error,cycled,recycled,recycled,recycled,True,2,2,0.822825014591217,0.9542,6,1.6435,8,-5.528606414794922,-13.112083435058594
'231.4',13fbcb7b366430e5cc9a1a79d67bdd7b,231,62894,4,3.0,A: Uh-huh <br> B: Now ,A: Have you cycled plastic also,A: Have you recycled plastic also,error,plastic,plastic,plastic,plastic,False,0,0,-1.1920928955078125e-07,2.9814,7,2.9814,7,-11.576416015625,-11.576416015625
'231.4',72f86552c38d1c13c9b8dadb4ba8b37d,231,62894,4,3.0,A: Uh-huh <br> B: Now ,A: Have you cycled plastic also,A: Have you cycled plastic also,error,plastic,plastic,plastic,plastic,False,0,0,-1.1920928955078125e-07,2.9814,7,2.9814,7,-11.576416015625,-11.576416015625
'231.4',912721dbe538fdf1c0d5350c4cee3144,231,62894,4,3.0,A: Uh-huh <br> B: Now ,A: Have you cycled plastic also,A: Have you recycled plastic also,error,plastic,plastic,plastic,plastic,False,0,0,-1.1920928955078125e-07,2.9814,7,2.9814,7,-11.576416015625,-11.576416015625
'231.4',bcbdb8c38fd16784e12123ef7ecc0efd,231,62894,4,3.0,A: Uh-huh <br> B: Now ,A: Have you cycled plastic also,A: Have you recycled plastic also,error,plastic,plastic,plastic,plastic,False,0,0,-1.1920928955078125e-07,2.9814,7,2.9814,7,-11.576416015625,-11.576416015625
'232.2',13927bb6bde05c5013404959bd1c4c46,232,99651,2,5.0,A: We didn't damage enough of their arsenal <br> We damaged most of it,A: But we should have gotten sure we got everything,A: But we should have gotten sure we got everything,error,we,we,we,we,False,0,0,-2.384185791015625e-07,5.6624,2,5.6624,2,-1.5930709838867188,-1.5930709838867188
'232.2',18b8ba5b55a07fca221b1cc5798f8291,232,99651,2,5.0,A: We didn't damage enough of their arsenal <br> We damaged most of it,A: But we should have gotten sure we got everything,A: But we should have made sure we got everything,error,we,we,we,we,False,0,0,-2.384185791015625e-07,5.6624,2,5.6624,2,-1.5930709838867188,-1.5930709838867188
'232.2',db7d276f062bac29f715e831691cc7ee,232,99651,2,5.0,A: We didn't damage enough of their arsenal <br> We damaged most of it,A: But we should have gotten sure we got everything,A: But we should have made sure we got everything,error,we,we,we,we,False,0,0,-2.384185791015625e-07,5.6624,2,5.6624,2,-1.5930709838867188,-1.5930709838867188
'232.2',eb4a392b6adb09d295185aecfe197f1e,232,99651,2,5.0,A: We didn't damage enough of their arsenal <br> We damaged most of it,A: But we should have gotten sure we got everything,A: But we should have made sure we got everything,error,we,we,we,we,False,0,0,-2.384185791015625e-07,5.6624,2,5.6624,2,-1.5930709838867188,-1.5930709838867188
'232.2',f6d8777134a4b565ab3b682e05ff044f,232,99651,2,5.0,A: We didn't damage enough of their arsenal <br> We damaged most of it,A: But we should have gotten sure we got everything,A: But we should have made sure we got everything,error,we,we,we,we,False,0,0,-2.384185791015625e-07,5.6624,2,5.6624,2,-1.5930709838867188,-1.5930709838867188
'232.5',13927bb6bde05c5013404959bd1c4c46,232,19615,5,5.0,A: We didn't damage enough of their arsenal <br> We damaged most of it,A: But we should have gotten sure we got everything,A: But we should have gotten sure we got everything,error,gotten,gotten,made,made,False,5,5,0.7265670895576477,3.4423,6,4.4568,4,-3.6958999633789062,-4.24365234375
'232.5',18b8ba5b55a07fca221b1cc5798f8291,232,19615,5,5.0,A: We didn't damage enough of their arsenal <br> We damaged most of it,A: But we should have gotten sure we got everything,A: But we should have made sure we got everything,error,gotten,made,made,made,True,5,5,0.7265670895576477,3.4423,6,4.4568,4,-3.6958999633789062,-4.24365234375
'232.5',db7d276f062bac29f715e831691cc7ee,232,19615,5,5.0,A: We didn't damage enough of their arsenal <br> We damaged most of it,A: But we should have gotten sure we got everything,A: But we should have made sure we got everything,error,gotten,made,made,made,True,5,5,0.7265670895576477,3.4423,6,4.4568,4,-3.6958999633789062,-4.24365234375
'232.5',eb4a392b6adb09d295185aecfe197f1e,232,19615,5,5.0,A: We didn't damage enough of their arsenal <br> We damaged most of it,A: But we should have gotten sure we got everything,A: But we should have made sure we got everything,error,gotten,made,made,made,True,5,5,0.7265670895576477,3.4423,6,4.4568,4,-3.6958999633789062,-4.24365234375
'232.5',f6d8777134a4b565ab3b682e05ff044f,232,19615,5,5.0,A: We didn't damage enough of their arsenal <br> We damaged most of it,A: But we should have gotten sure we got everything,A: But we should have made sure we got everything,error,gotten,made,made,made,True,5,5,0.7265670895576477,3.4423,6,4.4568,4,-3.6958999633789062,-4.24365234375
'233.11',8b92d31888a860c9b1bc027be9051e1f,233,19615,11,11.0,B: It was always someone else's <br> And that sort of thing I enjoy,B: But to go out and drive uh never has really been any appeal to me in that regard,B: But to go out and drive uh never has really been an appeal to me in that regard,error,been,been,had,had,False,4,3,0.28067708015441895,4.9473,4,4.9318,3,-1.0181655883789062,-4.2538299560546875
