itemCrit,subject,itemID,uttrID,critWindow,origSubsPosition,context,stimulus,response,condition,speakerInitProduction,compResponse,speakerFinalProduction,target,speakerCorrected,edit_distance_speaker,ipa_distance_speaker,semantic_distance_speaker,freq_speakerInitProduction,len_speakerInitProduction,freq_target,len_target,sur_speakerInitProduction,sur_target
'673.1',b9556f43570e871ab092765e9e61fbbd,673,103489,1,,B: We had this rule in our house for every hour of regular TV that we watched we had to watch an hour of public TV <br> A: Now there's an idea,B: That was just the rule,B: That was just the rule,fluent,That,That,That,That,FALSE,0,0,1,0,4,0,4,-2.864501953,-2.864501953
'673.1',e33405d296c50cb7c00c98a79e3f15b4,673,103489,1,,B: We had this rule in our house for every hour of regular TV that we watched we had to watch an hour of public TV <br> A: Now there's an idea,B: That was just the rule,B: That was just the rule,fluent,That,That,That,That,FALSE,0,0,1,0,4,0,4,-2.864501953,-2.864501953
'673.1',f5550cb104e7d22348326a2e0c08b470,673,103489,1,,B: We had this rule in our house for every hour of regular TV that we watched we had to watch an hour of public TV <br> A: Now there's an idea,B: That was just the rule,B: That was just the rule,fluent,That,That,That,That,FALSE,0,0,1,0,4,0,4,-2.864501953,-2.864501953
'673.2',56e3125b533388365b5249d4ee3308a1,673,103489,2,,B: We had this rule in our house for every hour of regular TV that we watched we had to watch an hour of public TV <br> A: Now there's an idea,B: That was just the rule,B: That was just the rule,fluent,was,was,was,was,FALSE,0,0,0,5.46,3,5.46,3,-3.387649536,-3.387649536
'673.2',8b92d31888a860c9b1bc027be9051e1f,673,103489,2,,B: We had this rule in our house for every hour of regular TV that we watched we had to watch an hour of public TV <br> A: Now there's an idea,B: That was just the rule,B: That was just the ruling,fluent,was,was,was,was,FALSE,0,0,0,5.46,3,5.46,3,-3.387649536,-3.387649536
'673.2',b9556f43570e871ab092765e9e61fbbd,673,103489,2,,B: We had this rule in our house for every hour of regular TV that we watched we had to watch an hour of public TV <br> A: Now there's an idea,B: That was just the rule,B: That was just the rule,fluent,was,was,was,was,FALSE,0,0,0,5.46,3,5.46,3,-3.387649536,-3.387649536
'673.2',e33405d296c50cb7c00c98a79e3f15b4,673,103489,2,,B: We had this rule in our house for every hour of regular TV that we watched we had to watch an hour of public TV <br> A: Now there's an idea,B: That was just the rule,B: That was just the rule,fluent,was,was,was,was,FALSE,0,0,0,5.46,3,5.46,3,-3.387649536,-3.387649536
'673.2',f5550cb104e7d22348326a2e0c08b470,673,103489,2,,B: We had this rule in our house for every hour of regular TV that we watched we had to watch an hour of public TV <br> A: Now there's an idea,B: That was just the rule,B: That was just the rule,fluent,was,was,was,was,FALSE,0,0,0,5.46,3,5.46,3,-3.387649536,-3.387649536
'673.4',56e3125b533388365b5249d4ee3308a1,673,103489,4,,B: We had this rule in our house for every hour of regular TV that we watched we had to watch an hour of public TV <br> A: Now there's an idea,B: That was just the rule,B: That was just the rule,fluent,the,the,the,the,FALSE,0,0,0,6.1766,3,6.1766,3,-3.205162048,-3.205162048
'673.4',8b92d31888a860c9b1bc027be9051e1f,673,103489,4,,B: We had this rule in our house for every hour of regular TV that we watched we had to watch an hour of public TV <br> A: Now there's an idea,B: That was just the rule,B: That was just the ruling,fluent,the,the,the,the,FALSE,0,0,0,6.1766,3,6.1766,3,-3.205162048,-3.205162048
'673.4',b9556f43570e871ab092765e9e61fbbd,673,103489,4,,B: We had this rule in our house for every hour of regular TV that we watched we had to watch an hour of public TV <br> A: Now there's an idea,B: That was just the rule,B: That was just the rule,fluent,the,the,the,the,FALSE,0,0,0,6.1766,3,6.1766,3,-3.205162048,-3.205162048
'673.4',e33405d296c50cb7c00c98a79e3f15b4,673,103489,4,,B: We had this rule in our house for every hour of regular TV that we watched we had to watch an hour of public TV <br> A: Now there's an idea,B: That was just the rule,B: That was just the rule,fluent,the,the,the,the,FALSE,0,0,0,6.1766,3,6.1766,3,-3.205162048,-3.205162048
'673.4',f5550cb104e7d22348326a2e0c08b470,673,103489,4,,B: We had this rule in our house for every hour of regular TV that we watched we had to watch an hour of public TV <br> A: Now there's an idea,B: That was just the rule,B: That was just the rule,fluent,the,the,the,the,FALSE,0,0,0,6.1766,3,6.1766,3,-3.205162048,-3.205162048
'673.5',56e3125b533388365b5249d4ee3308a1,673,103489,5,,B: We had this rule in our house for every hour of regular TV that we watched we had to watch an hour of public TV <br> A: Now there's an idea,B: That was just the rule,B: That was just the rule,fluent,rule,rule,rule,rule,FALSE,0,0,1.19E-07,3.3902,4,3.3902,4,-2.913215637,-2.913215637
'673.5',8b92d31888a860c9b1bc027be9051e1f,673,103489,5,,B: We had this rule in our house for every hour of regular TV that we watched we had to watch an hour of public TV <br> A: Now there's an idea,B: That was just the rule,B: That was just the ruling,fluent,rule,ruling,rule,ruling,FALSE,3,2,0.457476497,3.3902,4,2.3222,6,-2.913215637,-8.951721191
'673.5',b9556f43570e871ab092765e9e61fbbd,673,103489,5,,B: We had this rule in our house for every hour of regular TV that we watched we had to watch an hour of public TV <br> A: Now there's an idea,B: That was just the rule,B: That was just the rule,fluent,rule,rule,rule,rule,FALSE,0,0,1.19E-07,3.3902,4,3.3902,4,-2.913215637,-2.913215637
'673.5',e33405d296c50cb7c00c98a79e3f15b4,673,103489,5,,B: We had this rule in our house for every hour of regular TV that we watched we had to watch an hour of public TV <br> A: Now there's an idea,B: That was just the rule,B: That was just the rule,fluent,rule,rule,rule,rule,FALSE,0,0,1.19E-07,3.3902,4,3.3902,4,-2.913215637,-2.913215637
'673.5',f5550cb104e7d22348326a2e0c08b470,673,103489,5,,B: We had this rule in our house for every hour of regular TV that we watched we had to watch an hour of public TV <br> A: Now there's an idea,B: That was just the rule,B: That was just the rule,fluent,rule,rule,rule,rule,FALSE,0,0,1.19E-07,3.3902,4,3.3902,4,-2.913215637,-2.913215637
'674.4',4e1cba226d592edc20347b04fab9a19b,674,56608,4,,B: And so I sort of reluctantly let her put it on credit cards <br> but she's paying it,B: And uh I just won't do it,B: And uh I just don't do it,fluent,just,just,just,just,FALSE,0,0,0,5.3842,4,5.3842,4,-3.367477417,-3.367477417
'674.4',62c2039b26f35d94021283d9d9630cc1,674,56608,4,,B: And so I sort of reluctantly let her put it on credit cards <br> but she's paying it,B: And uh I just won't do it,B: And uh I just won't do it,fluent,just,just,just,just,FALSE,0,0,0,5.3842,4,5.3842,4,-3.367477417,-3.367477417
'674.4',641b3711acdb93589154060664132f1e,674,56608,4,,B: And so I sort of reluctantly let her put it on credit cards <br> but she's paying it,B: And uh I just won't do it,B: And uh I just won't do it,fluent,just,just,just,just,FALSE,0,0,0,5.3842,4,5.3842,4,-3.367477417,-3.367477417
'674.4',700787e21951f59ae7d95f336af86cac,674,56608,4,,B: And so I sort of reluctantly let her put it on credit cards <br> but she's paying it,B: And uh I just won't do it,B: And uh I just won't do it,fluent,just,just,just,just,FALSE,0,0,0,5.3842,4,5.3842,4,-3.367477417,-3.367477417
'674.5',4e1cba226d592edc20347b04fab9a19b,674,56608,5,,B: And so I sort of reluctantly let her put it on credit cards <br> but she's paying it,B: And uh I just won't do it,B: And uh I just don't do it,fluent,won't,don't,won't,don't,FALSE,1,1,0.596065164,0,5,0,5,-3.753807068,-1.764289856
'674.5',62c2039b26f35d94021283d9d9630cc1,674,56608,5,,B: And so I sort of reluctantly let her put it on credit cards <br> but she's paying it,B: And uh I just won't do it,B: And uh I just won't do it,fluent,won't,won't,won't,won't,FALSE,0,0,-1.19E-07,0,5,0,5,-3.753807068,-3.753807068
'674.5',641b3711acdb93589154060664132f1e,674,56608,5,,B: And so I sort of reluctantly let her put it on credit cards <br> but she's paying it,B: And uh I just won't do it,B: And uh I just won't do it,fluent,won't,won't,won't,won't,FALSE,0,0,-1.19E-07,0,5,0,5,-3.753807068,-3.753807068
'674.5',700787e21951f59ae7d95f336af86cac,674,56608,5,,B: And so I sort of reluctantly let her put it on credit cards <br> but she's paying it,B: And uh I just won't do it,B: And uh I just won't do it,fluent,won't,won't,won't,won't,FALSE,0,0,-1.19E-07,0,5,0,5,-3.753807068,-3.753807068
'674.7',4e1cba226d592edc20347b04fab9a19b,674,56608,7,,B: And so I sort of reluctantly let her put it on credit cards <br> but she's paying it,B: And uh I just won't do it,B: And uh I just don't do it,fluent,it,it,it,it,FALSE,0,0,0,5.9839,2,5.9839,2,-0.845474243,-0.845474243
'674.7',62c2039b26f35d94021283d9d9630cc1,674,56608,7,,B: And so I sort of reluctantly let her put it on credit cards <br> but she's paying it,B: And uh I just won't do it,B: And uh I just won't do it,fluent,it,it,it,it,FALSE,0,0,0,5.9839,2,5.9839,2,-0.845474243,-0.845474243
'674.7',641b3711acdb93589154060664132f1e,674,56608,7,,B: And so I sort of reluctantly let her put it on credit cards <br> but she's paying it,B: And uh I just won't do it,B: And uh I just won't do it,fluent,it,it,it,it,FALSE,0,0,0,5.9839,2,5.9839,2,-0.845474243,-0.845474243
'674.7',700787e21951f59ae7d95f336af86cac,674,56608,7,,B: And so I sort of reluctantly let her put it on credit cards <br> but she's paying it,B: And uh I just won't do it,B: And uh I just won't do it,fluent,it,it,it,it,FALSE,0,0,0,5.9839,2,5.9839,2,-0.845474243,-0.845474243
'675.2',2d70c283bf321b2f90d00c10f066170f,675,81242,2,,B: So how long are we suppose to talk for <br> A: Well you can talk for ten minutes,A: But you don't have to,A: But you don't have to,fluent,you,you,you,you,FALSE,0,0,1.19E-07,6.3293,3,6.3293,3,-2.164474487,-2.164474487
'675.2',8c925e3241c248ce4c2b0e531a4ed11d,675,81242,2,,B: So how long are we suppose to talk for <br> A: Well you can talk for ten minutes,A: But you don't have to,A: But you don't have to,fluent,you,you,you,you,FALSE,0,0,1.19E-07,6.3293,3,6.3293,3,-2.164474487,-2.164474487
'675.2',9a64e2be6a13cff833c4df2d937f3728,675,81242,2,,B: So how long are we suppose to talk for <br> A: Well you can talk for ten minutes,A: But you don't have to,A: But you don't have to,fluent,you,you,you,you,FALSE,0,0,1.19E-07,6.3293,3,6.3293,3,-2.164474487,-2.164474487
'675.2',bb196d2937fd75ed88fa22c39c3ba623,675,81242,2,,B: So how long are we suppose to talk for <br> A: Well you can talk for ten minutes,A: But you don't have to,A: But you don't have to,fluent,you,you,you,you,FALSE,0,0,1.19E-07,6.3293,3,6.3293,3,-2.164474487,-2.164474487
'675.2',e393532064cc928d609ee45e2fa6fa50,675,81242,2,,B: So how long are we suppose to talk for <br> A: Well you can talk for ten minutes,A: But you don't have to,A: But you don't have to,fluent,you,you,you,you,FALSE,0,0,1.19E-07,6.3293,3,6.3293,3,-2.164474487,-2.164474487
'675.4',2d70c283bf321b2f90d00c10f066170f,675,81242,4,,B: So how long are we suppose to talk for <br> A: Well you can talk for ten minutes,A: But you don't have to,A: But you don't have to,fluent,have,have,have,have,FALSE,0,0,0,5.4973,4,5.4973,4,-1.011810303,-1.011810303
'675.4',8c925e3241c248ce4c2b0e531a4ed11d,675,81242,4,,B: So how long are we suppose to talk for <br> A: Well you can talk for ten minutes,A: But you don't have to,A: But you don't have to,fluent,have,have,have,have,FALSE,0,0,0,5.4973,4,5.4973,4,-1.011810303,-1.011810303
'675.4',9a64e2be6a13cff833c4df2d937f3728,675,81242,4,,B: So how long are we suppose to talk for <br> A: Well you can talk for ten minutes,A: But you don't have to,A: But you don't have to,fluent,have,have,have,have,FALSE,0,0,0,5.4973,4,5.4973,4,-1.011810303,-1.011810303
'675.4',bb196d2937fd75ed88fa22c39c3ba623,675,81242,4,,B: So how long are we suppose to talk for <br> A: Well you can talk for ten minutes,A: But you don't have to,A: But you don't have to,fluent,have,have,have,have,FALSE,0,0,0,5.4973,4,5.4973,4,-1.011810303,-1.011810303
'675.4',e393532064cc928d609ee45e2fa6fa50,675,81242,4,,B: So how long are we suppose to talk for <br> A: Well you can talk for ten minutes,A: But you don't have to,A: But you don't have to,fluent,have,have,have,have,FALSE,0,0,0,5.4973,4,5.4973,4,-1.011810303,-1.011810303
'675.5',2d70c283bf321b2f90d00c10f066170f,675,81242,5,,B: So how long are we suppose to talk for <br> A: Well you can talk for ten minutes,A: But you don't have to,A: But you don't have to,fluent,to,to,to,to,FALSE,0,0,-1.19E-07,6.0632,2,6.0632,2,-0.385425568,-0.385425568
'675.5',8c925e3241c248ce4c2b0e531a4ed11d,675,81242,5,,B: So how long are we suppose to talk for <br> A: Well you can talk for ten minutes,A: But you don't have to,A: But you don't have to,fluent,to,to,to,to,FALSE,0,0,-1.19E-07,6.0632,2,6.0632,2,-0.385425568,-0.385425568
'675.5',9a64e2be6a13cff833c4df2d937f3728,675,81242,5,,B: So how long are we suppose to talk for <br> A: Well you can talk for ten minutes,A: But you don't have to,A: But you don't have to,fluent,to,to,to,to,FALSE,0,0,-1.19E-07,6.0632,2,6.0632,2,-0.385425568,-0.385425568
'675.5',bb196d2937fd75ed88fa22c39c3ba623,675,81242,5,,B: So how long are we suppose to talk for <br> A: Well you can talk for ten minutes,A: But you don't have to,A: But you don't have to,fluent,to,to,to,to,FALSE,0,0,-1.19E-07,6.0632,2,6.0632,2,-0.385425568,-0.385425568
'675.5',e393532064cc928d609ee45e2fa6fa50,675,81242,5,,B: So how long are we suppose to talk for <br> A: Well you can talk for ten minutes,A: But you don't have to,A: But you don't have to,fluent,to,to,to,to,FALSE,0,0,-1.19E-07,6.0632,2,6.0632,2,-0.385425568,-0.385425568
'676.10',14e8014cb0f51c0c9267d12bedd97558,676,66171,10,,B: And they may not raise it you know federally as much one year <br> but then they'll raise it somewhere in the state or the sales tax or property tax or whatever,B: It's just I mean you can see that your money is just not going that far,B: It's just I mean you can see that your money is just not going that far,fluent,money,money,money,money,FALSE,0,0,5.96E-08,4.5143,5,4.5143,5,-4.666633606,-4.666633606
'676.10',152e578b7e0ad7fe726eaf0b7affabb9,676,66171,10,,B: And they may not raise it you know federally as much one year <br> but then they'll raise it somewhere in the state or the sales tax or property tax or whatever,B: It's just I mean you can see that your money is just not going that far,B: It's just I mean you can see that your money is just not going that far,fluent,money,money,money,money,FALSE,0,0,5.96E-08,4.5143,5,4.5143,5,-4.666633606,-4.666633606
'676.10',773abb89db8c2df2337f54212c86f953,676,66171,10,,B: And they may not raise it you know federally as much one year <br> but then they'll raise it somewhere in the state or the sales tax or property tax or whatever,B: It's just I mean you can see that your money is just not going that far,B: It's just I mean you can see that your money is just not going that far,fluent,money,money,money,money,FALSE,0,0,5.96E-08,4.5143,5,4.5143,5,-4.666633606,-4.666633606
'676.10',e74bf25c06a0a35cac1e5e1f2e6259d7,676,66171,10,,B: And they may not raise it you know federally as much one year <br> but then they'll raise it somewhere in the state or the sales tax or property tax or whatever,B: It's just I mean you can see that your money is just not going that far,B: It's just I mean you can tell that your money is just not going that far,fluent,money,money,money,money,FALSE,0,0,5.96E-08,4.5143,5,4.5143,5,-4.666633606,-4.666633606
'676.10',fdd2012ba2333b5383c946cc75983aee,676,66171,10,,B: And they may not raise it you know federally as much one year <br> but then they'll raise it somewhere in the state or the sales tax or property tax or whatever,B: It's just I mean you can see that your money is just not going that far,B: It's just%2C I mean%2C you can see that your money is just not going that far.,fluent,money,money,money,money,FALSE,0,0,5.96E-08,4.5143,5,4.5143,5,-4.666633606,-4.666633606
'676.12',14e8014cb0f51c0c9267d12bedd97558,676,66171,12,,B: And they may not raise it you know federally as much one year <br> but then they'll raise it somewhere in the state or the sales tax or property tax or whatever,B: It's just I mean you can see that your money is just not going that far,B: It's just I mean you can see that your money is just not going that far,fluent,just,just,just,just,FALSE,0,0,0,5.3842,4,5.3842,4,-2.873886108,-2.873886108
'676.12',152e578b7e0ad7fe726eaf0b7affabb9,676,66171,12,,B: And they may not raise it you know federally as much one year <br> but then they'll raise it somewhere in the state or the sales tax or property tax or whatever,B: It's just I mean you can see that your money is just not going that far,B: It's just I mean you can see that your money is just not going that far,fluent,just,just,just,just,FALSE,0,0,0,5.3842,4,5.3842,4,-2.873886108,-2.873886108
'676.12',773abb89db8c2df2337f54212c86f953,676,66171,12,,B: And they may not raise it you know federally as much one year <br> but then they'll raise it somewhere in the state or the sales tax or property tax or whatever,B: It's just I mean you can see that your money is just not going that far,B: It's just I mean you can see that your money is just not going that far,fluent,just,just,just,just,FALSE,0,0,0,5.3842,4,5.3842,4,-2.873886108,-2.873886108
'676.12',e74bf25c06a0a35cac1e5e1f2e6259d7,676,66171,12,,B: And they may not raise it you know federally as much one year <br> but then they'll raise it somewhere in the state or the sales tax or property tax or whatever,B: It's just I mean you can see that your money is just not going that far,B: It's just I mean you can tell that your money is just not going that far,fluent,just,just,just,just,FALSE,0,0,0,5.3842,4,5.3842,4,-2.873886108,-2.873886108
'676.12',fdd2012ba2333b5383c946cc75983aee,676,66171,12,,B: And they may not raise it you know federally as much one year <br> but then they'll raise it somewhere in the state or the sales tax or property tax or whatever,B: It's just I mean you can see that your money is just not going that far,B: It's just%2C I mean%2C you can see that your money is just not going that far.,fluent,just,just,just,just,FALSE,0,0,0,5.3842,4,5.3842,4,-2.873886108,-2.873886108
'676.5',14e8014cb0f51c0c9267d12bedd97558,676,66171,5,,B: And they may not raise it you know federally as much one year <br> but then they'll raise it somewhere in the state or the sales tax or property tax or whatever,B: It's just I mean you can see that your money is just not going that far,B: It's just I mean you can see that your money is just not going that far,fluent,you,you,you,you,FALSE,0,0,1.19E-07,6.3293,3,6.3293,3,-2.582389832,-2.582389832
'676.5',152e578b7e0ad7fe726eaf0b7affabb9,676,66171,5,,B: And they may not raise it you know federally as much one year <br> but then they'll raise it somewhere in the state or the sales tax or property tax or whatever,B: It's just I mean you can see that your money is just not going that far,B: It's just I mean you can see that your money is just not going that far,fluent,you,you,you,you,FALSE,0,0,1.19E-07,6.3293,3,6.3293,3,-2.582389832,-2.582389832
'676.5',773abb89db8c2df2337f54212c86f953,676,66171,5,,B: And they may not raise it you know federally as much one year <br> but then they'll raise it somewhere in the state or the sales tax or property tax or whatever,B: It's just I mean you can see that your money is just not going that far,B: It's just I mean you can see that your money is just not going that far,fluent,you,you,you,you,FALSE,0,0,1.19E-07,6.3293,3,6.3293,3,-2.582389832,-2.582389832
'676.5',e74bf25c06a0a35cac1e5e1f2e6259d7,676,66171,5,,B: And they may not raise it you know federally as much one year <br> but then they'll raise it somewhere in the state or the sales tax or property tax or whatever,B: It's just I mean you can see that your money is just not going that far,B: It's just I mean you can tell that your money is just not going that far,fluent,you,you,you,you,FALSE,0,0,1.19E-07,6.3293,3,6.3293,3,-2.582389832,-2.582389832
'676.5',fdd2012ba2333b5383c946cc75983aee,676,66171,5,,B: And they may not raise it you know federally as much one year <br> but then they'll raise it somewhere in the state or the sales tax or property tax or whatever,B: It's just I mean you can see that your money is just not going that far,B: It's just%2C I mean%2C you can see that your money is just not going that far.,fluent,you,you,you,you,FALSE,0,0,1.19E-07,6.3293,3,6.3293,3,-2.582389832,-2.582389832
'676.7',14e8014cb0f51c0c9267d12bedd97558,676,66171,7,,B: And they may not raise it you know federally as much one year <br> but then they'll raise it somewhere in the state or the sales tax or property tax or whatever,B: It's just I mean you can see that your money is just not going that far,B: It's just I mean you can see that your money is just not going that far,fluent,see,see,see,see,FALSE,0,0,-1.19E-07,5.1153,3,5.1153,3,-3.673324585,-3.673324585
'676.7',152e578b7e0ad7fe726eaf0b7affabb9,676,66171,7,,B: And they may not raise it you know federally as much one year <br> but then they'll raise it somewhere in the state or the sales tax or property tax or whatever,B: It's just I mean you can see that your money is just not going that far,B: It's just I mean you can see that your money is just not going that far,fluent,see,see,see,see,FALSE,0,0,-1.19E-07,5.1153,3,5.1153,3,-3.673324585,-3.673324585
'676.7',773abb89db8c2df2337f54212c86f953,676,66171,7,,B: And they may not raise it you know federally as much one year <br> but then they'll raise it somewhere in the state or the sales tax or property tax or whatever,B: It's just I mean you can see that your money is just not going that far,B: It's just I mean you can see that your money is just not going that far,fluent,see,see,see,see,FALSE,0,0,-1.19E-07,5.1153,3,5.1153,3,-3.673324585,-3.673324585
'676.7',e74bf25c06a0a35cac1e5e1f2e6259d7,676,66171,7,,B: And they may not raise it you know federally as much one year <br> but then they'll raise it somewhere in the state or the sales tax or property tax or whatever,B: It's just I mean you can see that your money is just not going that far,B: It's just I mean you can tell that your money is just not going that far,fluent,see,tell,see,tell,FALSE,3,3,0.397591889,5.1153,3,4.9442,4,-3.673324585,-4.409484863
'676.7',fdd2012ba2333b5383c946cc75983aee,676,66171,7,,B: And they may not raise it you know federally as much one year <br> but then they'll raise it somewhere in the state or the sales tax or property tax or whatever,B: It's just I mean you can see that your money is just not going that far,B: It's just%2C I mean%2C you can see that your money is just not going that far.,fluent,see,see,see,see,FALSE,0,0,-1.19E-07,5.1153,3,5.1153,3,-3.673324585,-3.673324585
'676.9',14e8014cb0f51c0c9267d12bedd97558,676,66171,9,,B: And they may not raise it you know federally as much one year <br> but then they'll raise it somewhere in the state or the sales tax or property tax or whatever,B: It's just I mean you can see that your money is just not going that far,B: It's just I mean you can see that your money is just not going that far,fluent,your,your,your,your,FALSE,0,0,0,5.5168,4,5.5168,4,-5.432601929,-5.432601929
'676.9',152e578b7e0ad7fe726eaf0b7affabb9,676,66171,9,,B: And they may not raise it you know federally as much one year <br> but then they'll raise it somewhere in the state or the sales tax or property tax or whatever,B: It's just I mean you can see that your money is just not going that far,B: It's just I mean you can see that your money is just not going that far,fluent,your,your,your,your,FALSE,0,0,0,5.5168,4,5.5168,4,-5.432601929,-5.432601929
'676.9',773abb89db8c2df2337f54212c86f953,676,66171,9,,B: And they may not raise it you know federally as much one year <br> but then they'll raise it somewhere in the state or the sales tax or property tax or whatever,B: It's just I mean you can see that your money is just not going that far,B: It's just I mean you can see that your money is just not going that far,fluent,your,your,your,your,FALSE,0,0,0,5.5168,4,5.5168,4,-5.432601929,-5.432601929
'676.9',e74bf25c06a0a35cac1e5e1f2e6259d7,676,66171,9,,B: And they may not raise it you know federally as much one year <br> but then they'll raise it somewhere in the state or the sales tax or property tax or whatever,B: It's just I mean you can see that your money is just not going that far,B: It's just I mean you can tell that your money is just not going that far,fluent,your,your,your,your,FALSE,0,0,0,5.5168,4,5.5168,4,-5.432601929,-5.432601929
'676.9',fdd2012ba2333b5383c946cc75983aee,676,66171,9,,B: And they may not raise it you know federally as much one year <br> but then they'll raise it somewhere in the state or the sales tax or property tax or whatever,B: It's just I mean you can see that your money is just not going that far,B: It's just%2C I mean%2C you can see that your money is just not going that far.,fluent,your,your,your,your,FALSE,0,0,0,5.5168,4,5.5168,4,-5.432601929,-5.432601929
'677.12',47978fc3c8cce3b97d85d889c0cf065f,677,47610,12,,A: I think it was on the best-seller list though for a while <br> B: Well it wouldn't surprise me,A: So well this is an appropriate topic the day after Earth Day,A: So well this is an appropriate topic the day after Earth Day,fluent,Day,Day,Day,Day,FALSE,0,0,1,0,3,0,3,-2.699562073,-2.699562073
'677.12',836c6da4b09e6f96b13b08915ff21da9,677,47610,12,,A: I think it was on the best-seller list though for a while <br> B: Well it wouldn't surprise me,A: So well this is an appropriate topic the day after Earth Day,A: So well this is an appropriate topic the day after Earth Day,fluent,Day,Day,Day,Day,FALSE,0,0,1,0,3,0,3,-2.699562073,-2.699562073
'677.12',ac66568d1dc3c84b01d8d6d959af9b0e,677,47610,12,,A: I think it was on the best-seller list though for a while <br> B: Well it wouldn't surprise me,A: So well this is an appropriate topic the day after Earth Day,A: So well this is an appropriate topic the day after Earth Day,fluent,Day,Day,Day,Day,FALSE,0,0,1,0,3,0,3,-2.699562073,-2.699562073
'677.12',c4a16242b1dc57f21a75a37226b1903b,677,47610,12,,A: I think it was on the best-seller list though for a while <br> B: Well it wouldn't surprise me,A: So well this is an appropriate topic the day after Earth Day,A: So well this is an in-appropriate topic the day after Earth Day,fluent,Day,Day,Day,Day,FALSE,0,0,1,0,3,0,3,-2.699562073,-2.699562073
'677.12',f962e65743aa4c08b48721192daf8a80,677,47610,12,,A: I think it was on the best-seller list though for a while <br> B: Well it wouldn't surprise me,A: So well this is an appropriate topic the day after Earth Day,A: So well this is an appropriate topic the day after Earth Day,fluent,Day,Day,Day,Day,FALSE,0,0,1,0,3,0,3,-2.699562073,-2.699562073
'677.2',47978fc3c8cce3b97d85d889c0cf065f,677,47610,2,,A: I think it was on the best-seller list though for a while <br> B: Well it wouldn't surprise me,A: So well this is an appropriate topic the day after Earth Day,A: So well this is an appropriate topic the day after Earth Day,fluent,well,well,well,well,FALSE,0,0,1.19E-07,5.1833,4,5.1833,4,-6.970069885,-6.970069885
'677.2',836c6da4b09e6f96b13b08915ff21da9,677,47610,2,,A: I think it was on the best-seller list though for a while <br> B: Well it wouldn't surprise me,A: So well this is an appropriate topic the day after Earth Day,A: So well this is an appropriate topic the day after Earth Day,fluent,well,well,well,well,FALSE,0,0,1.19E-07,5.1833,4,5.1833,4,-6.970069885,-6.970069885
'677.2',ac66568d1dc3c84b01d8d6d959af9b0e,677,47610,2,,A: I think it was on the best-seller list though for a while <br> B: Well it wouldn't surprise me,A: So well this is an appropriate topic the day after Earth Day,A: So well this is an appropriate topic the day after Earth Day,fluent,well,well,well,well,FALSE,0,0,1.19E-07,5.1833,4,5.1833,4,-6.970069885,-6.970069885
'677.2',c4a16242b1dc57f21a75a37226b1903b,677,47610,2,,A: I think it was on the best-seller list though for a while <br> B: Well it wouldn't surprise me,A: So well this is an appropriate topic the day after Earth Day,A: So well this is an in-appropriate topic the day after Earth Day,fluent,well,well,well,well,FALSE,0,0,1.19E-07,5.1833,4,5.1833,4,-6.970069885,-6.970069885
'677.2',f962e65743aa4c08b48721192daf8a80,677,47610,2,,A: I think it was on the best-seller list though for a while <br> B: Well it wouldn't surprise me,A: So well this is an appropriate topic the day after Earth Day,A: So well this is an appropriate topic the day after Earth Day,fluent,well,well,well,well,FALSE,0,0,1.19E-07,5.1833,4,5.1833,4,-6.970069885,-6.970069885
'677.3',47978fc3c8cce3b97d85d889c0cf065f,677,47610,3,,A: I think it was on the best-seller list though for a while <br> B: Well it wouldn't surprise me,A: So well this is an appropriate topic the day after Earth Day,A: So well this is an appropriate topic the day after Earth Day,fluent,this,this,this,this,FALSE,0,0,0,5.6095,4,5.6095,4,-6.010650635,-6.010650635
'677.3',836c6da4b09e6f96b13b08915ff21da9,677,47610,3,,A: I think it was on the best-seller list though for a while <br> B: Well it wouldn't surprise me,A: So well this is an appropriate topic the day after Earth Day,A: So well this is an appropriate topic the day after Earth Day,fluent,this,this,this,this,FALSE,0,0,0,5.6095,4,5.6095,4,-6.010650635,-6.010650635
'677.3',ac66568d1dc3c84b01d8d6d959af9b0e,677,47610,3,,A: I think it was on the best-seller list though for a while <br> B: Well it wouldn't surprise me,A: So well this is an appropriate topic the day after Earth Day,A: So well this is an appropriate topic the day after Earth Day,fluent,this,this,this,this,FALSE,0,0,0,5.6095,4,5.6095,4,-6.010650635,-6.010650635
'677.3',c4a16242b1dc57f21a75a37226b1903b,677,47610,3,,A: I think it was on the best-seller list though for a while <br> B: Well it wouldn't surprise me,A: So well this is an appropriate topic the day after Earth Day,A: So well this is an in-appropriate topic the day after Earth Day,fluent,this,this,this,this,FALSE,0,0,0,5.6095,4,5.6095,4,-6.010650635,-6.010650635
'677.3',f962e65743aa4c08b48721192daf8a80,677,47610,3,,A: I think it was on the best-seller list though for a while <br> B: Well it wouldn't surprise me,A: So well this is an appropriate topic the day after Earth Day,A: So well this is an appropriate topic the day after Earth Day,fluent,this,this,this,this,FALSE,0,0,0,5.6095,4,5.6095,4,-6.010650635,-6.010650635
'677.6',47978fc3c8cce3b97d85d889c0cf065f,677,47610,6,,A: I think it was on the best-seller list though for a while <br> B: Well it wouldn't surprise me,A: So well this is an appropriate topic the day after Earth Day,A: So well this is an appropriate topic the day after Earth Day,fluent,appropriate,appropriate,appropriate,appropriate,FALSE,0,0,0,2.8182,11,2.8182,11,-6.745193481,-6.745193481
